oxidizer,fuel,of_ratio,Pc_psia,eps,Pamb_psia,Isp_s,Tc_R,MW,gamma
LOX,RP-1,3.5135569165164093,379.3066982389242,47.18760199488669,7.085929807126791,245.14456912632082,6358.215228250116,25.59518681270093,1.1249198141850243
LOX,RP-1,2.8440358209987457,2002.3321167881463,77.83368596775021,1.3266878647986309,362.0985889270337,6856.863887383188,24.513298014717844,1.136438624791987
LOX,RP-1,3.5304551222607943,2749.9717648094083,17.524791381061952,4.91267522357228,326.54673351202763,6905.749243434268,26.38746446744174,1.133347251922271
LOX,RP-1,2.985583773460498,1040.034185001796,26.163141490898017,4.142107714597089,328.6956891708413,6680.075747280809,24.685590060069934,1.1319396329934417
LOX,RP-1,2.329934126222527,1377.8763470674562,57.044552313266735,14.688721980719716,273.3447631879286,6543.880468455273,22.52729134179097,1.149245077531092
LOX,RP-1,3.2515165123929606,985.8899934064657,68.78731790332117,13.202173664852372,258.24914595567395,6651.404009062717,25.351273354340446,1.1300472582693555
LOX,RP-1,2.2190863679762636,1701.2917364664447,77.96661430605624,14.37138916273003,281.20391398223,6466.8781015039185,22.06581946748205,1.1584770429627707
LOX,RP-1,3.2069012042290854,865.9907307332293,84.82549350864822,0.478414868203828,359.3510591262124,6618.908985503283,25.194124435591714,1.1296896860560908
LOX,RP-1,2.466351060838381,838.5309249822388,72.90802108980937,10.637192173992746,270.9091082995136,6520.567077366667,22.946031708063636,1.1397948914941542
LOX,RP-1,2.223788764827866,1393.7907423979702,51.86276212503677,0.09890679587661488,353.34358271476685,6435.645985841935,22.047034319817932,1.1563238704869834
LOX,RP-1,2.002400394733153,421.18678982976843,14.81396956325093,1.2109211055604878,317.01453189136447,5917.968030974587,20.731542104422566,1.1651012863615986
LOX,RP-1,2.128255679470752,2461.97532579254,24.802824788825454,13.954563308451107,313.66011279427863,6391.800887320105,21.6701479626088,1.1701178539338093
LOX,RP-1,2.6657350693104633,585.4888417949508,45.25847743218449,5.195555119807829,285.7339369957688,6494.060749098157,23.532521907383245,1.132947073470429
LOX,RP-1,3.3557549807992064,2193.9256496898524,35.049565223944676,12.905856323832912,313.7630795407749,6867.24496802667,25.907167150478134,1.1330010260500023
LOX,RP-1,2.12583416453347,718.0169927947065,42.94134827300095,14.010626934673232,261.72229640274753,6189.789776110068,21.443094648337162,1.1582034716554745
LOX,RP-1,3.7195234657359046,1969.3062276335613,86.23162195063293,6.588278364650376,310.7121374555828,6777.120842089699,26.641894915664018,1.131606959311211
LOX,RP-1,2.3833988423721477,2454.5769321103144,71.31745164425378,2.960150527202828,347.71274217118645,6716.702460067818,22.905966401512185,1.1506821817572175
LOX,RP-1,2.707116771169594,1364.6904163980416,65.96893501047086,9.842727341695714,287.0423170018482,6729.20063836623,23.946041681337995,1.136653491531826
LOX,RP-1,2.7240744270951263,2838.2386684276717,92.11800744289586,6.9704265095536675,332.26411404028727,6931.924282099668,24.25294430147268,1.1400470037970987
LOX,RP-1,3.4472483544592665,2525.0701434661446,60.11684922926797,10.274042656526136,316.9222162759635,6894.7456649146625,26.171329243613204,1.1332468848368664
LOX,RP-1,2.2194811759108557,1564.3122429921953,39.493552516181296,5.258989212212889,325.4138468381599,6451.921055222337,22.050481928019078,1.1576892521520206
LOX,RP-1,2.9782310000501164,1972.074175398369,70.58073627085662,8.850244381977394,312.1423440517756,6860.956402173672,24.90126493443147,1.1348872178187825
LOX,RP-1,2.2824333610807517,2449.782691140011,27.72965427527839,4.2833504868719245,337.5039626170404,6613.213835784915,22.446874481325594,1.1569239010510057
LOX,RP-1,2.912755250545495,1061.0497691573732,11.389884358327697,6.599319921633557,314.88871481407523,6684.191470174676,24.488038481565134,1.1326897956483575
LOX,RP-1,2.355395826776495,2217.9791401275743,71.92407371120962,14.299645212542046,291.604672981975,6669.461551061178,22.75740287098694,1.1514676693842942
LOX,RP-1,2.558076109060546,2695.6327250883614,50.45815764314165,12.600845923578937,318.73116264285375,6857.010920732277,23.64296151236229,1.1439658423699555
LOX,RP-1,2.1590194635291486,1992.4047741557604,79.49892287029913,13.804705832712282,281.65481294537585,6409.482686044408,21.79594292899316,1.1651012446718272
LOX,RP-1,2.450224485810566,2847.316739765051,82.05678892658408,4.553887840513723,343.05284174660386,6804.061969202721,23.230277322968004,1.148440234530865
LOX,RP-1,2.687523293950489,1252.603583948031,46.83423447107663,0.7961142884895889,355.9153061227832,6701.747230308217,23.85278481106716,1.1365646772551328
LOX,RP-1,2.33149829474904,2267.923250469854,57.2637271764485,4.134214778345906,339.7416287651294,6651.09344424195,22.65606239865161,1.153053904915289
LOX,RP-1,3.4387207883429713,792.219635409695,70.42529515762197,0.37453883316348346,353.90916017873366,6568.937151956372,25.70212320897071,1.1283848296506307
